"","CustomerID","mean","sum","n"
"727",13308,23.9931578947368,1367.61,57
"728",13309,13.6148598130841,1456.79,107
"729",13310,14.0731168831169,1083.63,77
"730",13311,23.0219230769231,598.57,26
"731",13313,19.94,1555.32,78
"732",13314,7.71546666666667,578.66,75
"733",13316,68.7095402298851,5977.73,87
"734",13317,15.8523703703704,2140.07,135
"735",13318,32.038,640.76,20
"736",13319,21.32868,10664.34,500
"737",13320,13.5609090909091,1491.7,110
"738",13321,51.5781818181818,567.36,11
"739",13322,7.9792,199.48,25
"740",13323,37.5166666666667,787.85,21
"741",13324,91.8545454545455,7072.8,77
"742",13325,56.275,675.3,12
"743",13327,33.1887155963303,3617.57,109
"744",13328,76.9694117647059,1308.48,17
"745",13329,38.9684210526316,740.4,19
"746",13330,21.5269811320755,1140.93,53
"747",13332,16.7095238095238,350.9,21
"748",13334,13.1970895522388,3536.82,268
"749",13336,15.5905882352941,795.12,51
"750",13338,17.9925,431.82,24
"751",13339,15.9281481481481,860.12,54
"752",13340,80.1229850746269,10736.48,134
"753",13341,18.472619047619,775.85,42
"754",13343,13.815,303.93,22
"755",13344,21.3757983193277,2543.72,119
"756",13345,17.1636363636364,377.6,22
"757",13347,42.67,341.36,8
"758",13348,16.6971428571429,233.76,14
"759",13349,15.4575,247.32,16
"760",13350,21.1795348837209,910.72,43
"761",13351,23.37125,373.94,16
"762",13352,14.4177777777778,389.28,27
"763",13354,14.5790196078431,743.53,51
"764",13355,21.084375,674.7,32
"765",13356,18.2914285714286,768.24,42
"766",13357,6.77722222222222,609.95,90
"767",13358,15.1389655172414,439.03,29
"768",13359,17.9691666666667,431.26,24
"769",13362,18.2573372781065,3085.49,169
"770",13363,16.5416666666667,992.5,60
"771",13364,0,0,20
"772",13365,16.6001515151515,2191.22,132
"773",13366,56.16,56.16,1
"774",13368,21.4965517241379,623.4,29
"775",13369,13.8815789473684,263.75,19
"776",13370,16.3936363636364,721.32,44
"777",13372,16.4626086956522,378.64,23
"778",13373,20.9636075949367,3312.25,158
"779",13375,20.3394736842105,772.9,38
"780",13376,19.2407547169811,1019.76,53
"781",13379,5.90268041237113,572.56,97
"782",13381,20.9642196531792,3626.81,173
"783",13382,14.866,222.99,15
"784",13384,26.5953548387097,4122.28,155
"785",13385,15.2734285714286,534.57,35
"786",13388,17.4208333333333,627.15,36
"787",13389,15.6462745098039,797.96,51
"788",13390,41.8523076923077,544.08,13
"789",13391,59.8,59.8,1
"790",13394,14.2226993865031,2318.3,163
"791",13395,14.6533333333333,307.72,21
"792",13396,28.1976595744681,1325.29,47
"793",13397,39.4661538461538,1539.18,39
"794",13398,17.59,457.34,26
"795",13402,15.9289743589744,621.23,39
"796",13403,25,75,3
"797",13404,22.9536363636364,252.49,11
"798",13405,21.2018888888889,572.451,27
"799",13408,56.6836991869919,27888.38,492
"800",13410,32.9636666666667,988.91,30
"801",13411,11.8638888888889,213.55,18
"802",13414,57.9375,1390.5,24
"803",13416,37.5,712.5,19
"804",13417,22.8867857142857,640.83,28
"805",13418,18.616050955414,5845.44,314
"806",13419,13.81625,221.06,16
"807",13420,14.035,140.35,10
"808",13421,17.6776923076923,1838.48,104
"809",13422,20.324609375,2601.55,128
"810",13425,20.8232051282051,1624.21,78
"811",13426,22.5210126582278,3558.32,158
"812",13427,20.0896551724138,582.6,29
"813",13428,2.9522972972973,218.47,74
"814",13429,15.0268656716418,1006.8,67
"815",13430,12.3032075471698,652.07,53
"816",13431,27.5891304347826,1269.1,46
"817",13434,53.424,534.24,10
"818",13435,36.8397087378641,3794.49,103
"819",13436,16.4075,196.89,12
"820",13437,20.4075449101796,3408.06,167
"821",13439,5.25388888888889,283.71,54
"822",13441,22.8184615384615,296.64,13
"823",13447,17.8101612903226,1104.23,62
"824",13448,17.4154271356784,3465.67,199
"825",13449,15.3621052631579,291.88,19
"826",13450,28.7847887323944,2043.72,71
"827",13451,6.56858108108108,2916.45,444
"828",13452,295,590,2
"829",13453,20.9988235294118,356.98,17
"830",13455,19.0066037735849,1007.35,53
"831",13456,26.7356923076923,1737.82,65
"832",13458,24.2079187817259,9537.92,394
"833",13460,10.7905882352941,183.44,17
"834",13461,53.5185185185185,1445,27
"835",13462,14.325,143.25,10
"836",13464,16.4556097560976,674.68,41
"837",13466,16.5527777777778,297.95,18
"838",13467,10.9465656565657,1083.71,99
"839",13468,18.4861111111111,5656.75,306
"840",13470,16.5,165,10
"841",13471,9.73684615384615,2531.58,260
"842",13473,18.9790909090909,417.54,22
"843",13474,3.58734375,229.59,64
"844",13475,16.6486046511628,1431.78,86
"845",13476,17.914262295082,1092.77,61
"846",13477,17.7966666666667,1441.53,81
"847",13479,18.1875,291,16
"848",13481,15.864375,1776.81,112
"849",13482,16.7854545454545,184.64,11
"850",13483,14.034,140.34,10
"851",13484,39.225,313.8,8
"852",13485,19.7495652173913,454.24,23
"853",13486,16.2668115942029,1122.41,69
"854",13487,16.9235294117647,575.4,34
"855",13488,20.8679391100703,8910.61,427
"856",13489,32.1085714285714,449.52,14
"857",13491,14.1374418604651,1215.82,86
"858",13492,25.3968,1269.84,50
"859",13493,83.105,498.63,6
"860",13494,17.57,316.26,18
"861",13495,38.2715384615385,1990.12,52
"862",13496,17.1647222222222,617.93,36
"863",13497,16.0525,321.05,20
"864",13499,25.488,1146.96,45
"865",13500,16.9667164179104,1136.77,67
"866",13501,24.7258490566038,1310.47,53
"867",13502,16.2222222222222,292,18
"868",13503,12.7558823529412,216.85,17
"869",13504,13.4513636363636,295.93,22
"870",13505,15.797668161435,3522.88,223
"871",13506,15.6144827586207,452.82,29
"872",13507,15.3034567901235,2479.16,162
"873",13508,9.2475,110.97,12
"874",13509,22.4353488372093,964.72,43
"875",13510,15.2577777777778,1785.16,117
"876",13512,16.7473333333333,251.21,15
"877",13513,20.51,205.1,10
"878",13514,38.05,152.2,4
"879",13515,15.1037288135593,891.12,59
"880",13516,31.5775,1389.41,44
"881",13517,14.7487412587413,2109.07,143
"882",13518,17.3536842105263,659.44,38
"883",13519,12.3111111111111,110.8,9
"884",13520,33.7244318181818,2967.75,88
"885",13521,2.51124137931034,1092.39,435
"886",13522,25.16,125.8,5
"887",13523,21.2168361581921,3755.38,177
"888",13524,25.1918518518519,680.18,27
"889",13525,104.796666666667,628.78,6
"890",13527,10.1060714285714,2263.76,224
"891",13529,20.5173333333333,307.76,15
"892",13531,21.9909090909091,483.8,22
"893",13532,3.18651515151515,210.31,66
"894",13533,3.56302631578947,270.79,76
"895",13534,16.412514619883,5613.08,342
"896",13536,19.2641899441341,3448.29,179
"897",13538,51.234,1280.85,25
"898",13539,15.9431578947368,605.84,38
"899",13544,3.34954022988506,291.41,87
"900",13546,6.39785714285714,626.99,98
"901",13548,5.5033064516129,682.41,124
"902",13549,17.6176923076923,916.12,52
"903",13551,22.95,91.8,4
"904",13552,29.2523140495868,3539.53,121
"905",13555,30.5094117647059,4149.28,136
"906",13557,17.1782352941176,584.06,34
"907",13558,3.45748571428571,605.06,175
"908",13560,5.28393939393939,174.37,33
"909",13561,10.1328571428571,141.86,14
"910",13562,21.9430487804878,1799.33,82
"911",13563,15.8679591836735,777.53,49
"912",13564,14.6143902439024,1198.38,82
"913",13565,6.32157894736842,240.22,38
"914",13566,4.96994318181818,874.71,176
"915",13568,4.38295454545455,192.85,44
"916",13569,4.43154761904762,372.25,84
"917",13570,8.87,239.49,27
"918",13571,6.1358357771261,2092.32,341
"919",13572,41.9469696969697,1384.25,33
"920",13573,11.3230769230769,294.4,26
"921",13575,15.9145652173913,732.07,46
"922",13576,51.5638461538462,6703.3,130
"923",13577,19.5094117647059,1658.3,85
"924",13579,20.3060869565217,467.04,23
"925",13581,11.8,118,10
"926",13583,14.7364150943396,781.03,53
"927",13584,5.93333333333333,142.4,24
"928",13587,31.5454545454545,347,11
"929",13588,13.6845251396648,2449.53,179
"930",13589,18.0785714285714,379.65,21
"931",13590,22.203595505618,1976.12,89
"932",13591,19.2608620689655,1117.13,58
"933",13592,15.4975,247.96,16
"934",13593,15.4285271317829,1990.28,129
"935",13594,15.2680769230769,396.97,26
"936",13596,4.19903614457831,697.04,166
"937",13598,4.08341463414634,167.42,41
"938",13599,19.1342965779468,5032.32,263
"939",13600,11.5536842105263,219.52,19
"940",13601,7.00323232323232,693.32,99
"941",13602,18.6473913043478,428.89,23
"942",13603,6.08666666666667,164.34,27
"943",13606,6.52418604651163,280.54,43
"944",13607,6.9184693877551,678.01,98
"945",13610,4.89223684210526,1115.43,228
"946",13611,15.2394736842105,1158.2,76
"947",13614,8.01223880597015,1610.46,201
"948",13615,16.66625,399.99,24
"949",13617,12.3677272727273,544.18,44
"950",13618,13.6415384615385,177.34,13
"951",13621,11.2552631578947,213.85,19
"952",13623,8.42635294117647,716.24,85
"953",13626,13.5384210526316,257.23,19
"954",13627,17.2768085106383,1624.02,94
"955",13629,132.073898305085,7792.36,59
"956",13630,24.946,1995.68,80
"957",13631,251.814166666667,3021.77,12
"958",13632,14.4014965986395,2117.02,147
"959",13634,8.37851063829787,1575.16,188
"960",13635,17.2746774193548,1071.03,62
"961",13636,14.7128125,941.62,64
"962",13637,8.0925,809.25,100
"963",13638,15.33,122.64,8
"964",13639,25.8335,1033.34,40
"965",13642,5.37575757575758,354.8,66
"966",13643,18.5514285714286,519.44,28
"967",13644,17.5508108108108,2597.52,148
"968",13645,50.42,252.1,5
"969",13647,20.87775,1670.22,80
"970",13649,15.0695652173913,346.6,23
"971",13650,18.4626530612245,1809.34,98
"972",13651,15.7,94.2,6
"973",13652,17.3822222222222,1095.08,63
"974",13654,16.3092168674699,2707.33,166
"975",13655,16.6601785714286,932.97,56
"976",13656,7.74795918367347,379.65,49
"977",13657,23.88375,382.14,16
"978",13658,21.6202678571429,2421.47,112
"979",13659,14.3597222222222,1550.85,108
"980",13662,15.1565517241379,879.08,58
"981",13663,14.5746153846154,189.47,13
"982",13666,7.05416666666667,84.65,12
"983",13667,3.50597701149425,305.02,87
"984",13668,12.4073253493014,6216.07,501
"985",13669,24.2833333333333,218.55,9
"986",13670,13.988,349.7,25
"987",13672,0,0,15
"988",13673,6.10646153846154,396.92,65
"989",13675,19.4728,486.82,25
"990",13678,14.5375,232.6,16
"991",13680,10.1958796296296,2202.31,216
"992",13681,14.5233333333333,827.83,57
"993",13682,19.8333333333333,59.5,3
"994",13684,2.07193548387097,64.23,31
"995",13685,79.985641025641,3119.44,39
"996",13686,9,72,8
"997",13689,151.666666666667,910,6
"998",13690,19.1388888888889,172.25,9
"999",13692,27.2846296296296,1473.37,54
"1000",13693,-8,-32,4
"1001",13694,108.117010309278,62924.1,582
"1002",13695,27.8236666666667,2504.13,90
"1003",13697,12.6083333333333,151.3,12
"1004",13699,22.0414285714286,308.58,14
"1005",13700,11.4980710659898,2265.12,197
"1006",13703,99.5,99.5,1
"1007",13704,17.0022962962963,2295.31,135
"1008",13705,25.4235714285714,711.86,28
"1009",13706,16.5395,330.79,20
"1010",13707,16.8002083333333,806.41,48
"1011",13708,5.8976,294.88,50
"1012",13709,18.0610115606936,6249.11,346
"1013",13710,22.56,180.48,8
"1014",13711,19.3892307692308,252.06,13
"1015",13712,22.884,228.84,10
"1016",13715,9.7587037037037,1053.94,108
"1017",13716,6.5847619047619,138.28,21
"1018",13717,13.9054368932039,1432.26,103
"1019",13718,25.5458333333333,306.55,12
"1020",13719,17.3613333333333,1041.68,60
"1021",13720,18.6023255813953,799.9,43
"1022",13721,18.7192857142857,524.14,28
"1023",13722,27.5483720930233,2369.16,86
"1024",13723,33.3083333333333,199.85,6
"1025",13725,15.3373728813559,1809.81,118
"1026",13726,25.7061904761905,1079.66,42
"1027",13727,16.674,333.48,20
"1028",13728,16.1292063492063,1016.14,63
"1029",13730,17.5023255813954,752.6,43
"1030",13731,16.0681578947368,610.59,38
"1031",13732,14.9048484848485,491.86,33
"1032",13735,13.2989423076923,2766.18,208
"1033",13736,3.7319587628866,724,194
"1034",13737,11.32,339.6,30
"1035",13739,72.3,216.9,3
"1036",13740,15.25,350.75,23
"1037",13741,19.038,666.33,35
"1038",13742,9.60501547987616,3102.42,323
"1039",13743,31.9083333333333,1340.15,42
"1040",13744,16.0605555555556,1156.36,72
"1041",13745,11.2130769230769,291.54,26
"1042",13747,79.6,79.6,1
"1043",13748,33.8660714285714,948.25,28
"1044",13750,68.6358333333333,1647.26,24
"1045",13751,32.9166666666667,296.25,9
"1046",13752,15.6089473684211,1186.28,76
"1047",13753,21.1788571428571,741.26,35
"1048",13754,23.55,282.6,12
"1049",13755,6.28186588921283,2154.68,343
"1050",13756,35.9798601398601,5145.12,143
"1051",13758,27.2696581196581,3190.55,117
"1052",13759,26.3764,659.41,25
"1053",13760,5.03140350877193,286.79,57
"1054",13761,15.295,1070.65,70
"1055",13762,0,0,14
"1056",13763,99.38,1689.46,17
"1057",13764,7.33700483091787,1518.76,207
"1058",13767,42.4704511278196,16945.71,399
"1059",13769,19.3837062937063,2771.87,143
"1060",13771,21.9308333333333,2631.7,120
"1061",13772,6.39621468926554,1132.13,177
"1062",13774,15.6818181818182,345,22
"1063",13777,118.700921658986,25758.1,217
"1064",13778,19.8555555555556,178.7,9
"1065",13780,6.3159649122807,360.01,57
"1066",13781,7.52,127.84,17
"1067",13782,7.9304347826087,912,115
"1068",13784,79.4448387096774,2462.79,31
"1069",13786,32.9142857142857,230.4,7
"1070",13787,9.96903225806452,309.04,31
"1071",13790,7.75111111111111,348.8,45
"1072",13791,61.6282352941176,1047.68,17
"1073",13792,15.0423076923077,195.55,13
"1074",13798,82.8050569476082,36351.42,439
"1075",13799,17.6630769230769,688.86,39
"1076",13800,16.9187878787879,558.32,33
"1077",13801,14.1217391304348,324.8,23
"1078",13802,59.1859090909091,3906.27,66
"1079",13803,16.2982352941176,277.07,17
"1080",13804,19.2393430656934,2635.79,137
"1081",13805,71.1230769230769,924.6,13
"1082",13806,25.638,256.38,10
"1083",13807,16.0857142857143,112.6,7
"1084",13808,22.9955263157895,1747.66,76
"1085",13809,12.9208333333333,155.05,12
"1086",13810,25.8596875,827.51,32
"1087",13811,51.975,519.75,10
"1088",13812,14.6969696969697,485,33
"1089",13813,17.2449253731343,1155.41,67
"1090",13814,26.9331034482759,1562.12,58
"1091",13815,21.0052298850575,3654.91,174
"1092",13816,15.581935483871,483.04,31
"1093",13817,14.9536363636364,328.98,22
"1094",13819,31.6763888888889,1140.35,36
"1095",13821,6.53627118644068,385.64,59
"1096",13822,6.58333333333333,632,96
"1097",13823,23.9415,957.66,40
"1098",13824,36.9334782608696,1698.94,46
"1099",13826,16.3227272727273,179.55,11
"1100",13827,4.43064516129032,412.05,93
"1101",13828,13.966,209.49,15
"1102",13829,-102,-102,1
"1103",13831,29.7701351351351,2202.99,74
"1104",13832,10.2375,40.95,4
"1105",13833,13.2689655172414,384.8,29
"1106",13835,15.174,834.57,55
"1107",13837,14.2757894736842,271.24,19
"1108",13838,3.97545977011494,691.73,174
"1109",13841,85,85,1
"1110",13842,16.4350485436893,3385.62,206
"1111",13844,18.081,361.62,20
"1112",13845,34.7755555555556,312.98,9
"1113",13846,14.6139655172414,847.61,58
"1114",13848,251,1255,5
"1115",13849,15.2272277227723,1537.95,101
"1116",13850,16.8809574468085,1586.81,94
"1117",13851,32.7340740740741,2651.46,81
"1118",13853,44.0391666666667,1056.94,24
"1119",13854,70.3949122807017,8025.02,114
"1120",13856,21.3764705882353,363.4,17
"1121",13858,19.6518181818182,216.17,11
"1122",13859,7.18428571428571,201.16,28
"1123",13860,16.1038961038961,1240,77
"1124",13862,15.4035915492958,2187.31,142
"1125",13863,13.6163636363636,299.56,22
"1126",13865,16.7186666666667,501.56,30
"1127",13866,20.81,145.67,7
"1128",13867,16.6440983606557,1015.29,61
"1129",13868,96.7436363636364,3192.54,33
"1130",13869,10.1138436482085,3104.95,307
"1131",13870,23.3156779661017,2751.25,118
"1132",13871,18.9047337278107,6389.8,338
"1133",13873,15.9041666666667,381.7,24
"1134",13874,30.025,540.45,18
"1135",13875,17.1806730769231,1786.79,104
"1136",13876,17.5285714285714,122.7,7
"1137",13877,39.08,117.24,3
"1138",13878,35.5980555555556,1281.53,36
"1139",13880,19.5137575757576,3219.77,165
"1140",13881,94.3862222222222,16989.52,180
"1141",13882,17.1406060606061,1131.28,66
"1142",13883,16.5081168831169,2542.25,154
"1143",13884,13.0216666666667,781.3,60
"1144",13885,18.1,506.8,28
"1145",13886,15.2225,243.56,16
"1146",13887,18.3973684210526,349.55,19
"1147",13888,15.14075,605.63,40
"1148",13889,27.7933333333333,416.9,15
"1149",13890,16.3233333333333,1860.86,114
"1150",13892,23.4433333333333,632.97,27
"1151",13893,39.1,821.1,21
"1152",13894,17.8656666666667,535.97,30
"1153",13895,21.7489075630252,2588.12,119
"1154",13897,18.3035294117647,311.16,17
"1155",13898,12.9941666666667,155.93,12
"1156",13899,20.4484210526316,388.52,19
"1157",13900,17.2313953488372,740.95,43
"1158",13901,19.2429530201342,2867.2,149
"1159",13904,12.7938461538462,332.64,26
"1160",13908,18.627380952381,2347.05,126
"1161",13911,17.4385810810811,2580.91,148
"1162",13914,18.0573529411765,613.95,34
"1163",13917,15.1133333333333,272.04,18
"1164",13918,40.428,1212.84,30
"1165",13919,10.1341935483871,314.16,31
"1166",13922,24.6071428571429,172.25,7
"1167",13923,17.5565,351.13,20
"1168",13924,12.2779562043796,1682.08,137
"1169",13925,13.7033333333333,616.65,45
"1170",13926,20.35,223.85,11
"1171",13927,16.6185714285714,348.99,21
"1172",13928,17.2062962962963,464.57,27
"1173",13929,80.285,802.85,10
"1174",13930,19.8435294117647,337.34,17
"1175",13931,20.8632203389831,1230.93,59
"1176",13932,19.2125,307.4,16
"1177",13933,26.4691304347826,608.79,23
"1178",13934,29.7451612903226,922.1,31
"1179",13936,13.3807407407407,361.28,27
"1180",13937,17.65,158.85,9
"1181",13938,10.2371428571429,71.66,7
"1182",13939,12.1032608695652,556.75,46
"1183",13940,17.125306122449,839.14,49
"1184",13941,104.519361702128,4912.41,47
"1185",13946,51.0518181818182,561.57,11
"1186",13947,18.12,90.6,5
"1187",13948,34,102,3
"1188",13949,15.17075,2427.32,160
"1189",13950,20.2377777777778,728.56,36
"1190",13951,17.2935897435897,674.45,39
"1191",13952,23.5223985507246,3246.091,138
"1192",13953,175.784,3515.68,20
"1193",13954,12.6196666666667,378.59,30
"1194",13955,9.78666666666667,322.96,33
"1195",13956,6.75276315789474,1026.42,152
"1196",13958,-20.49,-102.45,5
"1197",13959,6.50217391304348,598.2,92
"1198",13960,19.185,230.22,12
"1199",13962,15.4136363636364,169.55,11
"1200",13963,18.9868571428571,664.54,35
"1201",13967,40.35,80.7,2
"1202",13969,14.1969826224329,8986.69,633
"1203",13971,17.1026582278481,2702.22,158
"1204",13972,12.6833333333333,190.25,15
"1205",13973,24.0636363636364,264.7,11
"1206",13974,14.7710714285714,413.59,28
"1207",13975,7.36244117647059,2503.23,340
"1208",13976,35.798,357.98,10
"1209",13978,13.1193333333333,196.79,15
"1210",13979,16.1087037037037,869.87,54
"1211",13980,18.1945454545455,200.14,11
"1212",13982,16.1835652173913,1861.11,115
"1213",13983,23.1291071428571,2590.46,112
"1214",13984,28.7076470588235,488.03,17
"1215",13985,20.012905982906,7024.53,351
"1216",13986,24.6507692307692,320.46,13
"1217",13988,17.1497907949791,4098.8,239
"1218",13989,30.88,1266.08,41
"1219",13990,19.45625,311.3,16
"1220",13991,9.99564705882353,849.63,85
"1221",13992,15.36,76.8,5
"1222",13993,27.27728,3409.66,125
"1223",13994,14.9234838709677,2313.14,155
"1224",13995,15.902183908046,1383.49,87
"1225",13999,18.232358490566,3865.26,212
"1226",14000,39.606875,633.71,16
"1227",14001,52.3866666666667,2043.08,39
"1228",14002,11.2708510638298,529.73,47
"1229",14004,26.7990643274854,4582.64,171
"1230",14005,34.2228571428571,2874.72,84
"1231",14006,32.073,962.19,30
"1232",14009,15.5893181818182,685.93,44
"1233",14012,29.8909090909091,328.8,11
"1234",14013,13.9123529411765,473.02,34
"1235",14014,12.9533333333333,505.18,39
"1236",14015,45.867,917.34,20
"1237",14016,26.7188888888889,4328.46,162
"1238",14019,20.5729411764706,1398.96,68
"1239",14020,16.4820512820513,642.8,39
"1240",14021,28.7227272727273,631.9,22
"1241",14022,15.7142857142857,440,28
"1242",14023,18.8409677419355,584.07,31
"1243",14024,20.48125,327.7,16
"1244",14027,17.47,104.82,6
"1245",14029,31.1773333333333,467.66,15
"1246",14030,9.71230452674897,2360.09,243
"1247",14031,57.1942023346303,14698.91,257
"1248",14032,19.2752631578947,2929.84,152
"1249",14034,5.5654347826087,512.02,92
"1250",14035,21.6366666666667,1428.02,66
"1251",14036,16.4907894736842,626.65,38
"1252",14037,5.25714285714286,147.2,28
"1253",14038,16.7148387096774,1554.48,93
"1254",14039,25.3666666666667,152.2,6
"1255",14040,14.776,3546.24,240
"1256",14041,6.73380952380952,141.41,21
"1257",14044,3.12354066985646,652.82,209
"1258",14045,276.625,1659.75,6
"1259",14046,11.6607692307692,151.59,13
"1260",14047,37.9414705882353,1290.01,34
"1261",14048,4.26284090909091,375.13,88
"1262",14049,11.1666336633663,5639.15,505
"1263",14050,13.8214814814815,746.36,54
"1264",14051,71.9876279069767,15477.34,215
"1265",14052,4.02428571428571,225.36,56
"1266",14053,65.0625,260.25,4
"1267",14054,15.41,92.46,6
"1268",14055,72.564,725.64,10
"1269",14056,7.20961845607808,8125.24,1127
"1270",14057,21.1250859106529,6147.4,291
"1271",14059,22.95,183.6,8
"1272",14060,30.2235467980296,6135.38,203
"1273",14062,94.2779279279279,10464.85,111
"1274",14064,14.4917073170732,1188.32,82
"1275",14066,21.7928571428571,152.55,7
"1276",14067,7.20576923076923,374.7,52
"1277",14068,11.0770833333333,265.85,24
"1278",14071,3.90510574018127,1292.59,331
"1279",14073,9.96714285714286,139.54,14
"1280",14075,21.913023255814,942.26,43
"1281",14076,2.66239130434783,122.47,46
"1282",14077,11.8909523809524,499.42,42
"1283",14078,16.1441538461538,1049.37,65
"1284",14079,31.2583333333333,375.1,12
"1285",14080,11.4,45.6,4
"1286",14081,5.79916666666667,904.67,156
"1287",14082,6.28448275862069,182.25,29
"1288",14083,5.62668508287293,1018.43,181
"1289",14085,9.83545454545455,4435.79,451
"1290",14087,2.59528571428571,181.67,70
"1291",14088,85.4499830508475,50415.49,590
"1292",14089,11.5,161,14
"1293",14090,76.32,76.32,1
"1294",14092,18.7239631336406,4063.1,217
"1295",14093,4.21761904761905,442.85,105
"1296",14096,10.4530775269872,53258.43,5095
"1297",14098,7.01666666666667,147.35,21
"1298",14099,12.2736904761905,3092.97,252
"1299",14100,7.49615384615385,194.9,26
"1300",14101,170.765428571429,5976.79,35
"1301",14102,15.6515476190476,1314.73,84
"1302",14104,10.2957142857143,216.21,21
"1303",14105,16.5832894736842,1260.33,76
"1304",14107,21.6812903225806,2688.48,124
"1305",14108,16.976,594.16,35
"1306",14109,5.72857142857143,80.2,14
"1307",14110,36.3439102564103,5669.65,156
"1308",14111,62.6,688.6,11
"1309",14112,16.0356647398844,2774.17,173
"1310",14113,34.448,1377.92,40
"1311",14114,25.7686666666667,386.53,15
"1312",14116,19.2047222222222,1382.74,72
"1313",14117,30,90,3
"1314",14119,-19.9,-19.9,1
"1315",14121,17.0204968944099,2740.3,161
"1316",14124,83.916,419.58,5
"1317",14125,16.4097604790419,2740.43,167
"1318",14126,40.226875,643.63,16
"1319",14127,16.1297727272727,709.71,44
"1320",14128,13.8586956521739,637.5,46
"1321",14129,21.6126923076923,1123.86,52
"1322",14130,7.22179104477612,483.86,67
"1323",14132,17.811592039801,3580.13,201
"1324",14133,19.678,590.34,30
"1325",14135,35.0023134328358,4690.31,134
"1326",14138,20.9017021276596,982.38,47
"1327",14139,15.9930769230769,415.82,26
"1328",14140,13.7320895522388,920.05,67
"1329",14141,19.109347826087,879.03,46
"1330",14142,14.1731818181818,311.81,22
"1331",14143,16.5428571428571,115.8,7
"1332",14145,262.35,3148.2,12
"1333",14146,12.0390612244898,2949.57,245
"1334",14147,78.0666666666667,468.4,6
"1335",14148,52.4,157.2,3
"1336",14149,6.48575,259.43,40
"1337",14150,25.3323076923077,658.64,26
"1338",14152,12.2218,611.09,50
"1339",14154,25.8773076923077,1345.62,52
"1340",14155,19.7916666666667,118.75,6
"1341",14156,80.6943763213531,114505.32,1419
"1342",14157,8.17204081632653,400.43,49
"1343",14158,12.3819512195122,507.66,41
"1344",14159,3.86121387283237,4675.93,1211
"1345",14161,10.2825925925926,1110.52,108
"1346",14162,11.5744,289.36,25
"1347",14163,47.0367307692308,2445.91,52
"1348",14164,56.2679310344828,1631.77,29
"1349",14165,4.9016,122.54,25
"1350",14167,11.0546153846154,574.84,52
"1351",14171,6.27224137931035,363.79,58
"1352",14173,15.5462068965517,450.84,29
"1353",14174,5.17153846153846,134.46,26
"1354",14175,18.9515853658537,3108.06,164
"1355",14176,17.9375,574,32
"1356",14177,12.8944186046512,554.46,43
"1357",14178,4.92593846153846,1600.93,325
"1358",14179,4.36230303030303,719.78,165
"1359",14180,18.7127822580645,4640.77,248
"1360",14184,18.8704166666667,452.89,24
"1361",14185,65.8833333333333,197.65,3
"1362",14188,28.4353521126761,2018.91,71
"1363",14189,16.6220577617329,4604.31,277
"1364",14191,17.7186692015209,4660.01,263
"1365",14193,20.3188095238095,853.39,42
"1366",14194,18.5707781456954,11216.75,604
"1367",14195,120.3375,962.7,8
"1368",14196,55.92,335.52,6
"1369",14198,15.0795454545455,663.5,44
"1370",14199,92.7,185.4,2
"1371",14201,17.6420512820513,688.04,39
"1372",14204,3.65977272727273,161.03,44
"1373",14205,6.01315789473684,228.5,38
"1374",14206,14.6790476190476,308.26,21
"1375",14208,15.174,151.74,10
"1376",14209,23.4901136363636,2067.13,88
"1377",14210,18.4552427184466,1900.89,103
"1378",14211,18.714406779661,2208.3,118
"1379",14212,118.942222222222,1070.48,9
"1380",14213,-238.44,-1192.2,5
"1381",14214,14.289,1000.23,70
"1382",14215,16.3111926605505,1777.92,109
"1383",14216,31.1745762711864,1839.3,59
"1384",14217,17.9940186915888,1925.36,107
"1385",14218,14.1233333333333,169.48,12
"1386",14219,12.8485714285714,89.94,7
"1387",14220,30.1142857142857,632.4,21
"1388",14221,17.6693298969072,3427.85,194
"1389",14222,16.6626829268293,683.17,41
"1390",14223,15.9873770491803,975.23,61
"1391",14224,8.8993220338983,1050.12,118
"1392",14226,30.1594520547945,2201.64,73
"1393",14227,18.1186338797814,3315.71,183
"1394",14229,33.7348837209302,1450.6,43
"1395",14231,15.2233333333333,822.06,54
"1396",14232,17.3214406779661,2043.93,118
"1397",14233,40.2086111111111,1447.51,36
"1398",14234,4.87710691823899,775.46,159
"1399",14235,38.67325,3093.86,80
"1400",14236,32.724,490.86,15
"1401",14237,17.8888888888889,161,9
"1402",14238,18.35625,146.85,8
"1403",14239,20.0301724137931,2323.5,116
"1404",14240,21.1985714285714,890.34,42
"1405",14241,21.37,213.7,10
"1406",14242,17.534375,280.55,16
"1407",14243,17.1343243243243,2535.88,148
"1408",14245,14.9775,1677.48,112
"1409",14246,19.6541333333333,1474.06,75
"1410",14247,6.8385,136.77,20
"1411",14248,37.8225,302.58,8
"1412",14250,17.1536036036036,1904.05,111
"1413",14251,36.9192307692308,2879.7,78
"1414",14256,17.3159259259259,935.06,54
"1415",14257,28.8529906542056,3087.27,107
"1416",14258,112.947142857143,12650.08,112
"1417",14259,24,120,5
"1418",14261,22.3740384615385,1163.45,52
"1419",14262,18.3093006993007,2618.23,143
"1420",14264,16.8142105263158,319.47,19
"1421",14265,17.1025806451613,530.18,31
"1422",14267,19.3801515151515,1279.09,66
"1423",14270,16.9879310344828,492.65,29
"1424",14271,11.232,112.32,10
